Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore
1736145907000,1.00020000,1.00020000,1.00020000,1.00020000,806.00000000,1736145907999,806.16120000,2,0.00000000,0.00000000,0
1736145908000,1.00020000,1.00020000,1.00020000,1.00020000,112.00000000,1736145908999,112.02240000,1,0.00000000,0.00000000,0
1736145909000,1.00020000,1.00020000,1.00020000,1.00020000,480.00000000,1736145909999,480.09600000,3,0.00000000,0.00000000,0
1736145910000,1.00030000,1.00030000,1.00020000,1.00030000,272.00000000,1736145910999,272.07620000,3,218.00000000,218.06540000,0
1736145911000,1.00020000,1.00020000,1.00020000,1.00020000,322.00000000,1736145911999,322.06440000,1,0.00000000,0.00000000,0
1736145912000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145912999,0.00000000,0,0.00000000,0.00000000,0
1736145913000,1.00020000,1.00020000,1.00020000,1.00020000,30.00000000,1736145913999,30.00600000,1,0.00000000,0.00000000,0
1736145914000,1.00020000,1.00030000,1.00020000,1.00020000,852.00000000,1736145914999,852.21030000,5,399.00000000,399.11970000,0
1736145915000,1.00020000,1.00030000,1.00020000,1.00020000,522.00000000,1736145915999,522.12150000,6,171.00000000,171.05130000,0
1736145916000,1.00020000,1.00030000,1.00020000,1.00030000,2583.00000000,1736145916999,2583.51930000,2,27.00000000,27.00810000,0
1736145917000,1.00020000,1.00020000,1.00020000,1.00020000,294.00000000,1736145917999,294.05880000,1,0.00000000,0.00000000,0
1736145918000,1.00020000,1.00020000,1.00020000,1.00020000,13.00000000,1736145918999,13.00260000,1,0.00000000,0.00000000,0
1736145919000,1.00020000,1.00020000,1.00020000,1.00020000,14923.00000000,1736145919999,14925.98460000,2,0.00000000,0.00000000,0
1736145920000,1.00030000,1.00030000,1.00020000,1.00020000,115.00000000,1736145920999,115.02630000,3,33.00000000,33.00990000,0
1736145921000,1.00030000,1.00030000,1.00030000,1.00030000,8.00000000,1736145921999,8.00240000,1,8.00000000,8.00240000,0
1736145922000,1.00030000,1.00030000,1.00030000,1.00030000,38.00000000,1736145922999,38.01140000,1,38.00000000,38.01140000,0
1736145923000,1.00020000,1.00020000,1.00020000,1.00020000,1712.00000000,1736145923999,1712.34240000,20,0.00000000,0.00000000,0
1736145924000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145924999,0.00000000,0,0.00000000,0.00000000,0
1736145925000,1.00020000,1.00020000,1.00020000,1.00020000,13.00000000,1736145925999,13.00260000,1,0.00000000,0.00000000,0
1736145926000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145926999,0.00000000,0,0.00000000,0.00000000,0
1736145927000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145927999,0.00000000,0,0.00000000,0.00000000,0
1736145928000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145928999,0.00000000,0,0.00000000,0.00000000,0
1736145929000,1.00020000,1.00020000,1.00020000,1.00020000,394.00000000,1736145929999,394.07880000,2,0.00000000,0.00000000,0
1736145930000,1.00030000,1.00030000,1.00030000,1.00030000,172996.00000000,1736145930999,173047.89880000,1,172996.00000000,173047.89880000,0
1736145931000,1.00030000,1.00030000,1.00030000,1.00030000,570.00000000,1736145931999,570.17100000,1,570.00000000,570.17100000,0
1736145932000,1.00020000,1.00020000,1.00020000,1.00020000,230.00000000,1736145932999,230.04600000,2,0.00000000,0.00000000,0
1736145933000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145933999,0.00000000,0,0.00000000,0.00000000,0
1736145934000,1.00030000,1.00030000,1.00030000,1.00030000,538.00000000,1736145934999,538.16140000,2,538.00000000,538.16140000,0
1736145935000,1.00020000,1.00030000,1.00020000,1.00030000,2679.00000000,1736145935999,2679.78050000,4,2447.00000000,2447.73410000,0
1736145936000,1.00030000,1.00030000,1.00030000,1.00030000,808.00000000,1736145936999,808.24240000,3,808.00000000,808.24240000,0
1736145937000,1.00020000,1.00030000,1.00020000,1.00030000,1017.00000000,1736145937999,1017.20460000,2,12.00000000,12.00360000,0
1736145938000,1.00030000,1.00030000,1.00020000,1.00020000,339.00000000,1736145938999,339.07470000,2,69.00000000,69.02070000,0
1736145939000,1.00030000,1.00030000,1.00020000,1.00030000,3991.00000000,1736145939999,3991.86660000,4,684.00000000,684.20520000,0
1736145940000,1.00030000,1.00030000,1.00030000,1.00030000,175.00000000,1736145940999,175.05250000,1,175.00000000,175.05250000,0
1736145941000,1.00030000,1.00030000,1.00030000,1.00030000,100.00000000,1736145941999,100.03000000,1,100.00000000,100.03000000,0
1736145942000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145942999,0.00000000,0,0.00000000,0.00000000,0
1736145943000,1.00030000,1.00030000,1.00030000,1.00030000,1044.00000000,1736145943999,1044.31320000,2,1044.00000000,1044.31320000,0
1736145944000,1.00030000,1.00030000,1.00030000,1.00030000,3134.00000000,1736145944999,3134.94020000,2,3134.00000000,3134.94020000,0
1736145945000,1.00020000,1.00020000,1.00020000,1.00020000,670.00000000,1736145945999,670.13400000,2,0.00000000,0.00000000,0
1736145946000,1.00020000,1.00030000,1.00020000,1.00030000,2748.00000000,1736145946999,2748.80630000,2,2567.00000000,2567.77010000,0
1736145947000,1.00030000,1.00030000,1.00030000,1.00030000,69.00000000,1736145947999,69.02070000,1,69.00000000,69.02070000,0
1736145948000,1.00020000,1.00020000,1.00020000,1.00020000,4900.00000000,1736145948999,4900.98000000,1,0.00000000,0.00000000,0
1736145949000,1.00020000,1.00020000,1.00020000,1.00020000,0.00000000,1736145949999,0.00000000,0,0.00000000,0.00000000,0
1736145950000,1.00030000,1.00030000,1.00030000,1.00030000,5.00000000,1736145950999,5.00150000,1,5.00000000,5.00150000,0
1736145951000,1.00020000,1.00030000,1.00020000,1.00030000,1060.00000000,1736145951999,1060.31740000,3,1054.00000000,1054.31620000,0
1736145952000,1.00030000,1.00030000,1.00030000,1.00030000,12829.00000000,1736145952999,12832.84870000,1,12829.00000000,12832.84870000,0
1736145953000,1.00020000,1.00020000,1.00020000,1.00020000,170.00000000,1736145953999,170.03400000,1,0.00000000,0.00000000,0
1736145954000,1.00030000,1.00030000,1.00030000,1.00030000,20.00000000,1736145954999,20.00600000,1,20.00000000,20.00600000,0
1736145955000,1.00030000,1.00030000,1.00030000,1.00030000,4.00000000,1736145955999,4.00120000,1,4.00000000,4.00120000,0
1736145956000,1.00020000,1.00020000,1.00020000,1.00020000,1506.00000000,1736145956999,1506.30120000,2,0.00000000,0.00000000,0
1736145957000,1.00030000,1.00030000,1.00030000,1.00030000,163.00000000,1736145957999,163.04890000,1,163.00000000,163.04890000,0
1736145958000,1.00020000,1.00020000,1.00020000,1.00020000,12.00000000,1736145958999,12.00240000,2,0.00000000,0.00000000,0
1736145959000,1.00030000,1.00030000,1.00030000,1.00030000,40.00000000,1736145959999,40.01200000,1,40.00000000,40.01200000,0
1736145960000,1.00030000,1.00030000,1.00030000,1.00030000,287.00000000,1736145960999,287.08610000,1,287.00000000,287.08610000,0
1736145961000,1.00020000,1.00020000,1.00020000,1.00020000,791.00000000,1736145961999,791.15820000,12,0.00000000,0.00000000,0
1736145962000,1.00020000,1.00020000,1.00020000,1.00020000,4412.00000000,1736145962999,4412.88240000,3,0.00000000,0.00000000,0
1736145963000,1.00020000,1.00020000,1.00020000,1.00020000,3944.00000000,1736145963999,3944.78880000,32,0.00000000,0.00000000,0
1736145964000,1.00020000,1.00030000,1.00020000,1.00030000,304.00000000,1736145964999,304.09070000,2,299.00000000,299.08970000,0
1736145965000,1.00020000,1.00030000,1.00020000,1.00030000,3416.00000000,1736145965999,3416.75300000,14,698.00000000,698.20940000,0
1736145966000,1.00030000,1.00030000,1.00030000,1.00030000,335.00000000,1736145966999,335.10050000,1,335.00000000,335.10050000,0
1736145967000,1.00020000,1.00030000,1.00020000,1.00020000,3089.00000000,1736145967999,3089.85660000,3,2388.00000000,2388.71640000,0
1736145968000,1.00020000,1.00030000,1.00020000,1.00020000,7342.00000000,1736145968999,7343.51840000,66,500.00000000,500.15000000,0
1736145969000,1.00020000,1.00030000,1.00020000,1.00030000,202.00000000,1736145969999,202.05170000,2,113.00000000,113.03390000,0
1736145970000,1.00030000,1.00030000,1.00030000,1.00030000,0.00000000,1736145970999,0.00000000,0,0.00000000,0.00000000,0
1736145971000,1.00030000,1.00030000,1.00020000,1.00020000,1619.00000000,1736145971999,1619.33800000,2,142.00000000,142.04260000,0
