Tx hash,From,To,Amount,Binance amount,Profit,Profit percentage
0x1b728018e7c86b1bd33942f3edb0750609b551933201617234f8b53dfd807ee4,SAND,USDT,10.029868,9.9844189926,0.04544900740000024,0.0045519932039796195
0x1b8fe9e8567927add098f4eae25895a71c4a9e6b854641654e30cdef9dca8cce,POL,USDT,178.479317,178.4802877989,-0.0009707988999991812,-5.439249969683007e-06
0x1ba012654463afc3be49d7ba37a0f8fe5c80f7106c246b43dce38c80454ef3dd,POL,ETH,0.0970256912,0.0967656625012,0.9506571219518339,0.0026872001087862632
0x1c4ab5ce07f436778f91577df0f5269695b62de860ac73bffe8f073fa94b7255,AAVE,ETH,0.01677283246,0.0167742081897,-0.005012911395452969,-8.201458360606655e-05
0x1c4ca398c476510be9cd574dcd9e9c90d66e7ac2f5b835861500ef49fbc371e9,SAND,USDT,5.745801,5.750872225722,-0.00507122572200025,-0.0008818185351637815
0x1c666b7505e2a837542f93f8dfab5cd9870e5574c8e726216774469c7bb7a2cf,USDT,BTC,0.00197699,0.001971625325740467,0.532798149700015,0.0027209400231853445
0x1c9319e241cfaf2e83c40e30127ad481d4fd423f0bbb7af7550fd522f50c9c53,USDC,POL,977.7681049,978.1603229527105,-0.20422794004636693,-0.00040097522206436936
0x1cd3c79cfc0dbca255dadd10c230c0367d997a313964b52c363c6852510003c8,AAVE,ETH,0.01603516751,0.016037065951,-0.006917748144312126,-0.00011837832467616716
0x1cd71f24ea2481c5b679427ad9e1f0fa23fc815f530229ebd358c46460469321,USDT,POL,13.76234131,13.744329104190696,0.00936994946200015,0.0013105191001147097
0x1d1bf5456ce052b82f44a9121360541ffcdc29496628146b75f8b8b3586912bc,POL,ETH,0.04876008634,0.04877941316710001,-0.07070970943289717,-0.00039620868405694287
0x1d4a94fa889f70f419feadf665a6143e2be2f687ab99cec3aa81e3abb78b39ca,POL,USDC,136.242747,136.29077310719998,-0.048045317642853455,-0.00035237974005913344
0x1e07853af160c7a1616050a7171cb67354b2ba83c501a46c1106b576268f87b0,USDC,ETH,0.2997864685,0.29979444705159136,-0.02908102269530341,-2.6613406851977907e-05
0x1e746818dec98903ecf13856bd13086fb3fb942138623fa92c4e57b0a9cbf112,ETH,USDT,291.618568,291.52296785691,0.09560014308999598,0.00032793348597123226
0x1e8f335e20998f342ba4b63db6d06a6e0e873a9b53aa2d82832b711f550a6d4f,POL,BTC,0.00037691,0.00037554396127200003,0.13578273326020796,0.0036374935263852157
0x1ed6aa577c3b6c0adaf9b7a537df5b86ac8e1fae4c4fd13e11353cc9919ebb93,USDT,BTC,0.00052478,0.0005233555545501365,0.14136195219999895,0.0027217547181436056
0x1f225ac275a177742fbf64d39d1e140c436bc38aa9b6994afd71ce248dd97812,POL,BTC,0.00044964,0.00044902788727599997,0.0609039367224111,0.001363195341192252
0x1f880713a4babbccf482e9aece183abb521f797bccbe406503fa340c2170cfe9,USDC,BTC,0.00146045,0.0014559674473723912,0.4461513318595973,0.0030787450884967632
0x1fc083be324dd3620597b1c8cbf467ae4b9677484cd3ab96798688b3254130d3,POL,DAI,37.82425888,37.80114338195749,0.023131690225672533,0.0006115026153824649
0x1fde7b6e32c17daefd03db74dd29209f4b0914240f263570a8c41b58f34dc274,POL,USDT,359.496312,359.5204969878,-0.024184987800026647,-6.727012229527303e-05
0x2030eaea816c8f5348a386f22aba7ae66a6b940c2aff0d548c0497faa0f35752,POL,ETH,0.02581482719,0.0258337966257,-0.06937236452104568,-0.0007342875681358356
0x2052b1135a0a5d7ee4ce4e9714f01b0b412a7557092bc5f91c7cfe7bce13361f,USDC,POL,873.1715832,874.1348010814986,-0.49962111513333524,-0.0011019100032476773
0x20c26508e4dececf2c5304b065a3bd00830cf041568ccf3ef78f7f7213031c38,POL,USDT,259.030925,259.0667843055,-0.03585930549996874,-0.0001384172254891707
0x2110077d4c985318f0279a0d362babf8f063d825aa03f96ccf18152f5b956bdb,AAVE,ETH,0.01390687603,0.0138853388639,0.078675267763295,0.001551072416100146
0x21335c43b1e33796553d2e58253e8620b710a9558379139315c8ffca9a3f556d,ETH,USDC,466.355331,466.3125346336,0.042809205309874865,9.177614415529631e-05
0x2140b586ef86c3fa051fc8e9a4ff5736735567b029a973425a9e1202a935c844,POL,ETH,0.05075779839,0.0507879095598,-0.10953389682296921,-0.0005928806690605275
0x2194b45f551a87aa3f8ed0776c6c994cd92b3a03e8d5243cff88157c3801f920,BTC,POL,80.21365324,80.42748091603053,-0.1114256019795108,-0.0026586394798784963
0x21a76a6f6cb3c3ce04bbb78fd9019ac1392cc00b93465103f40281fcc16feacd,AAVE,POL,45.84059706,45.82638801441164,0.007414279988005729,0.0003100625251959743
0x21c52073afbe0a6a2d60f0c0fa50d96145abb96e6ec4203d7705b691bcec1e28,ETH,POL,692.7410356,693.3669387755102,-0.3272847704742777,-0.0009027012113031191
0x21c6aaee87561f6f0457eee95ecbc49a20264c785202d24e3cc5ed3bcec7b5bd,AAVE,ETH,0.0206844497,0.0206970081734,-0.046136189314310606,-0.000606777235375466
0x22047ce791a21bb12736d2c347a00f73ba1c54ddc08c9f0f29bc1fb095ea42f7,ETH,USDC,1410.75,1410.7846299525,-0.034636878490426716,-2.4546590432511797e-05
0x2216fd1d0676d0bde03ba63225f665ab1acc8ed1d7110abf20d10b70f8c0ac2d,USDC,POL,795.8774742,796.007722007722,-0.06752046352306279,-0.00016362631180692744
0x22a60da6f698f7cfe2bd71c11a8232cd24e3005304449280df858c8ff7fabf86,ETH,POL,1672.78,1679.5875439831104,-3.550134187192106,-0.004053104589574712
0x22a7f29ed0863590b825c4b5cc1e9f0a7ff2864d81fc15f429113c4061b93f15,POL,USDC,386.389596,386.82295965609995,-0.4334503288311907,-0.0011203152379715186
0x22bccd5b4766752dd775805f8feda53d8f35321b71bb42f53b178474f15cb468,ETH,POL,158.2380185,158.83332864180153,-0.31033517692113205,-0.003748017792563258
0x22c6b4b2d88bcd463e39ac3d380219dc4ed2d0ecd2793a521defc7ee93709d2a,USDT,POL,398.2743677,398.2345039339858,0.02077300847000335,0.0001001012358808951
0x22c771f3ea4edb78430456d9e9618e0add5c3981729bf7900b138ef2bb31c96e,ETH,POL,829.5589274,832.4056298381421,-1.4834166405158349,-0.003419850053988227
0x22e0c1a8d110a2aa680fc20cf5537af66db034a27c92c81a70e7deade956b600,POL,DAI,36.39793802,36.38485958324783,0.013081052962759573,0.0003594472234321482
0x22f8bf191b24594f0a5d30c41b2f04bbdae1be23d13d1cc736642db3b0c57ce6,LINK,POL,819.2579752,819.5357514079631,-0.14441585051997893,-0.00033894336822500975
0x231a39ecbd1cf99959e2ed58718765e28b4714e048ac285b5bc6dbb0e7f09265,POL,USDT,695.3565,695.024722,0.3317779999999857,0.00047736143693603134
0x23a92adcc204a07c68ec146ed9e50a96e356ec4b1a85af6204fa6704bbd0259c,POL,BTC,0.00039162,0.000391326919121,0.02908384878866919,0.0007489412679769851
0x23f33d35291b83afb1720631380ef7162e6905670c728eb08e0dbc872aabcf3b,USDT,ETH,0.005135787787,0.005133987555165702,0.006567425754702552,0.00035064982432352266
0x241211fde1a1a409c2222e9ce07e07ff0efd3b62374f3cc60a61ab783c2e83b9,USDC,AAVE,0.6639625803,0.6633626651755495,0.20382116353204255,0.0009043546704451588
0x2454554451a87f7297314a6679036166f5df73dd79e4fc64248d501827e705da,POL,USDT,302.594911,302.49759755179997,0.09731344820005461,0.00032169990435507693
